id,id_client,id_product,qtd,total,sale_date,product_id,start_date,usd_price,date,usd_to_brl,custo_unitario_brl,custo_total_brl,lucro,prejuizo
1779,9,68,7,444866,2023-09-02,68,2023-06-21,13998.43,2023-09-02,4.9312,69029.05802,483203.4061,-38337.40611,TRUE
6983,37,66,5,62858,2023-09-02,66,2021-01-05,2360.29,2023-09-02,4.9312,11639.06205,58195.31024,4662.68976,FALSE
3452,24,73,8,1088015.05,2023-09-03,73,2023-01-20,27541.35,2023-09-03,4.9312,135811.9051,1086495.241,1519.80904,FALSE
3325,37,36,11,248615,2023-09-03,36,2023-06-22,4733.87,2023-09-03,4.9312,23343.65974,256780.2572,-8165.257184,TRUE
5262,10,127,4,6197,2023-09-03,127,2023-03-27,296.24,2023-09-03,4.9312,1460.818688,5843.274752,353.725248,FALSE
8110,47,55,11,1209859,2023-09-03,55,2022-04-14,23326.09,2023-09-03,4.9312,115025.615,1265281.765,-55422.76509,TRUE
3312,21,83,12,1536764.65,2023-09-03,83,2019-01-25,35839.7,2023-09-03,4.9312,176732.7286,2120792.744,-584028.0937,TRUE
795,26,141,8,36341.3,2023-09-03,141,2023-08-08,971.69,2023-09-03,4.9312,4791.597728,38332.78182,-1991.481824,TRUE
225,41,106,14,58318.6,2023-09-03,106,2023-08-01,918.37,2023-09-03,4.9312,4528.666144,63401.32602,-5082.726016,TRUE
855,3,140,11,34480,2023-09-03,140,2021-02-03,586.81,2023-09-03,4.9312,2893.677472,31830.45219,2649.547808,FALSE
5153,32,13,8,58878.15,2023-09-03,13,2021-10-22,1356.5,2023-09-03,4.9312,6689.1728,53513.3824,5364.7676,FALSE
6007,26,6,11,123520.9,2023-09-03,6,2021-12-01,2104.66,2023-09-03,4.9312,10378.49939,114163.4933,9357.406688,FALSE
9047,25,8,4,18940.15,2023-09-03,8,2023-05-10,1006.07,2023-09-03,4.9312,4961.132384,19844.52954,-904.379536,TRUE
1915,11,8,9,44857,2023-09-03,8,2023-05-10,1006.07,2023-09-03,4.9312,4961.132384,44650.19146,206.808544,FALSE
8986,1,146,8,3968,2023-09-03,146,2022-05-04,99.02,2023-09-03,4.9312,488.287424,3906.299392,61.700608,FALSE
9461,47,64,10,1059303.2,2023-09-04,64,2022-09-06,21352.22,2023-09-04,4.917,104988.8657,1049888.657,9414.5426,FALSE
281,16,33,13,87305,2023-09-04,33,2020-09-10,1268.8,2023-09-04,4.917,6238.6896,81102.9648,6202.0352,FALSE
5088,22,70,10,326376.3,2023-09-04,70,2022-11-09,6655.06,2023-09-04,4.917,32722.93002,327229.3002,-853.0002,TRUE
8601,24,72,15,1420221.5,2023-09-04,72,2018-03-09,30675.48,2023-09-04,4.917,150831.3352,2262470.027,-842248.5274,TRUE
3224,32,31,5,39345.2,2023-09-04,31,2023-07-18,1724.43,2023-09-04,4.917,8479.02231,42395.11155,-3049.91155,TRUE
8963,32,61,7,196130,2023-09-04,61,2023-01-23,5396.92,2023-09-04,4.917,26536.65564,185756.5895,10373.41052,FALSE
8756,12,112,7,14503.65,2023-09-04,112,2021-11-16,398.23,2023-09-04,4.917,1958.09691,13706.67837,796.97163,FALSE
7941,44,80,7,859338.65,2023-09-04,80,2022-10-28,24177.04,2023-09-04,4.917,118878.5057,832149.5398,27189.11024,FALSE
4003,13,29,12,438124,2023-09-04,29,2022-03-29,7689.63,2023-09-04,4.917,37809.91071,453718.9285,-15594.92852,TRUE
4942,21,80,12,1550686,2023-09-04,80,2022-10-28,24177.04,2023-09-04,4.917,118878.5057,1426542.068,124143.9318,FALSE
4623,13,52,13,178153,2023-09-04,52,2023-01-11,2634.69,2023-09-04,4.917,12954.77073,168412.0195,9740.98051,FALSE
5940,7,47,2,12246,2023-09-04,47,2019-11-07,1496.29,2023-09-04,4.917,7357.25793,14714.51586,-2468.51586,TRUE
5748,17,70,15,489564.45,2023-09-04,70,2022-11-09,6655.06,2023-09-04,4.917,32722.93002,490843.9503,-1279.5003,TRUE
6620,2,55,13,1429834,2023-09-04,55,2022-04-14,23326.09,2023-09-04,4.917,114694.3845,1491026.999,-61192.99889,TRUE
3526,44,54,5,577290.3,2023-09-04,54,2021-08-06,23191.9,2023-09-04,4.917,114034.5723,570172.8615,7117.4385,FALSE
4881,20,36,10,214713.3,2023-09-04,36,2023-06-22,4733.87,2023-09-04,4.917,23276.43879,232764.3879,-18051.0879,TRUE
8865,17,43,5,166709.8,2023-09-04,43,2021-12-28,6219.32,2023-09-04,4.917,30580.39644,152901.9822,13807.8178,FALSE
6791,10,91,15,1922125.5,2023-09-04,91,2022-03-16,26303.31,2023-09-04,4.917,129333.3753,1940000.629,-17875.12905,TRUE
2248,47,10,6,182588.1,2023-09-04,10,2023-06-29,6594.15,2023-09-04,4.917,32423.43555,194540.6133,-11952.5133,TRUE
4710,29,128,4,17672.85,2023-09-04,128,2022-07-22,853.09,2023-09-04,4.917,4194.64353,16778.57412,894.27588,FALSE
9578,49,12,5,12949.45,2023-09-05,12,2022-06-20,527.97,2023-09-05,4.9699,2623.958103,13119.79052,-170.340515,TRUE
7688,11,6,15,177303,2023-09-05,6,2021-12-01,2104.66,2023-09-05,4.9699,10459.94973,156899.246,20403.75399,FALSE
9859,25,60,9,929822,2023-09-05,60,2023-08-09,22190.02,2023-09-05,4.9699,110282.1804,992539.6236,-62717.62358,TRUE
8908,13,22,3,118359,2023-09-05,22,2022-08-22,7630.67,2023-09-05,4.9699,37923.66683,113771.0005,4587.999501,FALSE
1770,36,34,6,29505,2023-09-05,34,2023-08-02,1022.84,2023-09-05,4.9699,5083.412516,30500.4751,-995.475096,TRUE
7982,41,32,11,137527,2023-09-05,32,2023-06-12,2560.62,2023-09-05,4.9699,12726.02534,139986.2787,-2459.278718,TRUE
1962,30,48,3,44209,2023-09-05,48,2023-08-03,3020.3,2023-09-05,4.9699,15010.58897,45031.76691,-822.76691,TRUE
4107,49,101,14,6488,2023-09-05,101,2023-07-14,96.64,2023-09-05,4.9699,480.291136,6724.075904,-236.075904,TRUE
7860,48,96,5,353104,2023-09-05,96,2023-06-23,14776.4,2023-09-05,4.9699,73437.23036,367186.1518,-14082.1518,TRUE
6117,18,104,10,35273.5,2023-09-05,104,2020-03-26,742.54,2023-09-05,4.9699,3690.349546,36903.49546,-1629.99546,TRUE
17,43,91,11,1409558.7,2023-09-05,91,2022-03-16,26303.31,2023-09-05,4.9699,130724.8204,1437973.024,-28414.32406,TRUE
860,20,131,11,10599,2023-09-05,131,2023-06-07,196.2,2023-09-05,4.9699,975.09438,10726.03818,-127.03818,TRUE
9944,4,113,10,43950,2023-09-05,113,2022-07-05,815.5,2023-09-05,4.9699,4052.95345,40529.5345,3420.4655,FALSE
7877,27,118,14,57391.4,2023-09-05,118,2022-07-12,797.41,2023-09-05,4.9699,3963.047959,55482.67143,1908.728574,FALSE
8930,26,5,2,44971.1,2023-09-05,5,2023-08-15,4752.24,2023-09-05,4.9699,23618.15758,47236.31515,-2265.215152,TRUE
2401,37,148,9,43070,2023-09-05,148,2023-02-28,919.03,2023-09-05,4.9699,4567.487197,41107.38477,1962.615227,FALSE
4711,41,54,5,607674,2023-09-05,54,2021-08-06,23191.9,2023-09-05,4.9699,115261.4238,576307.1191,31366.88095,FALSE
291,18,107,2,2875.65,2023-09-06,107,2022-08-09,295.48,2023-09-06,4.9756,1470.190288,2940.380576,-64.730576,TRUE
9615,29,59,15,1242117.4,2023-09-06,59,2021-08-10,16694.98,2023-09-06,4.9756,83067.54249,1246013.137,-3895.73732,TRUE
7106,15,61,2,53235.15,2023-09-06,61,2023-01-23,5396.92,2023-09-06,4.9756,26852.91515,53705.8303,-470.680304,TRUE
4859,46,136,12,22497.9,2023-09-06,136,2018-11-01,533.84,2023-09-06,4.9756,2656.174304,31874.09165,-9376.191648,TRUE
8592,19,118,8,34521,2023-09-06,118,2022-07-12,797.41,2023-09-06,4.9756,3967.593196,31740.74557,2780.254432,FALSE
182,7,115,5,4153,2023-09-06,115,2023-01-24,160.69,2023-09-06,4.9756,799.529164,3997.64582,155.35418,FALSE
6471,46,91,12,1618632,2023-09-06,91,2022-03-16,26303.31,2023-09-06,4.9756,130874.7492,1570496.991,48135.00917,FALSE
1273,36,62,1,97110.9,2023-09-06,62,2023-01-16,20000.78,2023-09-06,4.9756,99515.88097,99515.88097,-2404.980968,TRUE
7960,29,85,2,73299.15,2023-09-06,85,2022-12-23,7499.89,2023-09-06,4.9756,37316.45268,74632.90537,-1333.755368,TRUE
7384,33,141,5,22713.55,2023-09-06,141,2023-09-05,962.15,2023-09-06,4.9756,4787.27354,23936.3677,-1222.8177,TRUE
2769,24,144,9,19927,2023-09-06,144,2022-08-04,422.52,2023-09-06,4.9756,2102.290512,18920.61461,1006.385392,FALSE
4257,18,5,3,71007,2023-09-06,5,2023-08-15,4752.24,2023-09-06,4.9756,23645.24534,70935.73603,71.263968,FALSE
983,38,73,5,715800,2023-09-06,73,2023-01-20,27541.35,2023-09-06,4.9756,137034.7411,685173.7053,30626.2947,FALSE
412,31,115,4,3155.9,2023-09-06,115,2023-01-24,160.69,2023-09-06,4.9756,799.529164,3198.116656,-42.216656,TRUE
4486,49,61,10,266176.7,2023-09-06,61,2023-01-23,5396.92,2023-09-06,4.9756,26852.91515,268529.1515,-2352.45152,TRUE
8725,34,48,14,206309,2023-09-06,48,2023-08-03,3020.3,2023-09-06,4.9756,15027.80468,210389.2655,-4080.26552,TRUE
5554,5,49,15,198964,2023-09-06,49,2021-06-07,2627,2023-09-06,4.9756,13070.9012,196063.518,2900.482,FALSE
8899,47,20,9,277501,2023-09-06,20,2021-10-04,5689.04,2023-09-06,4.9756,28306.38742,254757.4868,22743.51318,FALSE
3626,1,12,14,38167,2023-09-07,12,2022-06-20,527.97,2023-09-07,4.9756,2626.967532,36777.54545,1389.454552,FALSE
5211,32,72,7,697652,2023-09-07,72,2018-03-09,30675.48,2023-09-07,4.9756,152628.9183,1068402.428,-370750.428,TRUE
4908,6,71,3,370995.9,2023-09-07,71,2023-07-26,27484.92,2023-09-07,4.9756,136753.968,410261.9039,-39266.00386,TRUE
3305,20,141,7,33473,2023-09-07,141,2023-09-05,962.15,2023-09-07,4.9756,4787.27354,33510.91478,-37.91478,TRUE
5609,37,131,10,9154.2,2023-09-07,131,2023-06-07,196.2,2023-09-07,4.9756,976.21272,9762.1272,-607.9272,TRUE
2006,42,64,10,1059303.2,2023-09-07,64,2022-09-06,21352.22,2023-09-07,4.9756,106240.1058,1062401.058,-3097.85832,TRUE
7770,34,72,7,662769.4,2023-09-07,72,2018-03-09,30675.48,2023-09-07,4.9756,152628.9183,1068402.428,-405633.028,TRUE
295,47,102,12,9984,2023-09-07,102,2020-01-15,199.93,2023-09-07,4.9756,994.771708,11937.2605,-1953.260496,TRUE
4918,23,5,13,292312.15,2023-09-07,5,2023-08-15,4752.24,2023-09-07,4.9756,23645.24534,307388.1895,-15076.03947,TRUE
3213,18,150,7,11520,2023-09-07,150,2023-06-01,326.88,2023-09-07,4.9756,1626.424128,11384.9689,135.031104,FALSE
3826,24,51,8,487608.4,2023-09-07,51,2022-08-04,12243.38,2023-09-07,4.9756,60918.16153,487345.2922,263.107776,FALSE
4697,7,26,6,98514.05,2023-09-07,26,2022-03-14,3412.88,2023-09-07,4.9756,16981.12573,101886.7544,-3372.704368,TRUE
7613,24,25,1,11519.7,2023-09-07,25,2022-03-04,2389.36,2023-09-07,4.9756,11888.49962,11888.49962,-368.799616,TRUE
2026,46,117,1,3897.85,2023-09-07,117,2022-06-10,823.4,2023-09-07,4.9756,4096.90904,4096.90904,-199.05904,TRUE
9871,9,37,5,30339,2023-09-07,37,2023-03-09,1181.71,2023-09-07,4.9756,5879.716276,29398.58138,940.41862,FALSE
2830,7,89,2,149488.2,2023-09-07,89,2022-11-11,14832.32,2023-09-07,4.9756,73799.69139,147599.3828,1888.817216,FALSE
4767,21,77,12,536456,2023-09-07,77,2023-02-02,8959.75,2023-09-07,4.9756,44580.1321,534961.5852,1494.4148,FALSE
1299,31,117,13,53339,2023-09-07,117,2022-06-10,823.4,2023-09-07,4.9756,4096.90904,53259.81752,79.18248,FALSE
6899,37,105,1,294.5,2023-09-08,105,2023-04-17,62.64,2023-09-08,4.9829,312.128856,312.128856,-17.628856,TRUE
2751,4,112,15,31078.3,2023-09-08,112,2021-11-16,398.23,2023-09-08,4.9829,1984.340267,29765.10401,1313.195995,FALSE
8407,44,69,2,90530,2023-09-08,69,2023-05-15,9219.51,2023-09-08,4.9829,45939.89638,91879.79276,-1349.792758,TRUE
6699,14,101,11,4842.15,2023-09-08,101,2023-07-14,96.64,2023-09-08,4.9829,481.547456,5297.022016,-454.872016,TRUE
7073,22,128,3,13254.4,2023-09-08,128,2022-07-22,853.09,2023-09-08,4.9829,4250.862161,12752.58648,501.813517,FALSE
7642,38,9,15,565802.9,2023-09-08,9,2022-05-05,7933.96,2023-09-08,4.9829,39534.12928,593011.9393,-27209.03926,TRUE
8256,12,11,7,240941.85,2023-09-08,11,2023-05-09,7246.24,2023-09-08,4.9829,36107.2893,252751.0251,-11809.17507,TRUE
2569,25,42,10,56931.6,2023-09-09,42,2022-05-27,1263.57,2023-09-09,4.9829,6296.242953,62962.42953,-6030.82953,TRUE
5928,27,94,2,81502,2023-09-09,94,2023-03-31,8022.13,2023-09-09,4.9829,39973.47158,79946.94315,1555.056846,FALSE
4042,41,4,7,22489.35,2023-09-09,4,2022-09-21,654.31,2023-09-09,4.9829,3260.361299,22822.52909,-333.179093,TRUE
7719,4,92,1,84411.3,2023-09-09,92,2022-12-12,16745.97,2023-09-09,4.9829,83443.49391,83443.49391,967.806087,FALSE
4510,6,142,8,6611,2023-09-09,142,2023-08-30,169.88,2023-09-09,4.9829,846.495052,6771.960416,-160.960416,TRUE
3446,5,6,13,145979.85,2023-09-09,6,2021-12-01,2104.66,2023-09-09,4.9829,10487.31031,136335.0341,9644.815918,FALSE
3859,45,34,14,68845,2023-09-09,34,2023-08-02,1022.84,2023-09-09,4.9829,5096.709436,71353.9321,-2508.932104,TRUE
8080,32,105,2,619,2023-09-09,105,2023-04-17,62.64,2023-09-09,4.9829,312.128856,624.257712,-5.257712,TRUE
519,5,101,1,439.85,2023-09-09,101,2023-07-14,96.64,2023-09-09,4.9829,481.547456,481.547456,-41.697456,TRUE
6252,3,40,12,170208,2023-09-09,40,2023-08-01,2970.73,2023-09-09,4.9829,14802.85052,177634.2062,-7426.206204,TRUE
9446,30,115,7,5523.3,2023-09-09,115,2023-01-24,160.69,2023-09-09,4.9829,800.702201,5604.915407,-81.615407,TRUE
3919,7,73,7,1002120,2023-09-09,73,2023-01-20,27541.35,2023-09-09,4.9829,137235.7929,960650.5504,41469.4496,FALSE
71,43,70,5,163188.15,2023-09-09,70,2022-11-09,6655.06,2023-09-09,4.9829,33161.49847,165807.4924,-2619.34237,TRUE
3155,18,136,12,22497.9,2023-09-09,136,2018-11-01,533.84,2023-09-09,4.9829,2660.071336,31920.85603,-9422.956032,TRUE
2942,5,136,6,11841,2023-09-09,136,2018-11-01,533.84,2023-09-09,4.9829,2660.071336,15960.42802,-4119.428016,TRUE
5335,24,40,10,141840,2023-09-09,40,2023-08-01,2970.73,2023-09-09,4.9829,14802.85052,148028.5052,-6188.50517,TRUE
5458,3,112,9,18647.55,2023-09-09,112,2021-11-16,398.23,2023-09-09,4.9829,1984.340267,17859.0624,788.487597,FALSE
1664,13,85,11,424366,2023-09-09,85,2022-12-23,7499.89,2023-09-09,4.9829,37371.20188,411083.2207,13282.77931,FALSE
8215,10,33,15,100737,2023-09-09,33,2020-09-10,1268.8,2023-09-09,4.9829,6322.30352,94834.5528,5902.4472,FALSE
7333,13,120,1,3124,2023-09-09,120,2023-09-04,635.45,2023-09-09,4.9829,3166.383805,3166.383805,-42.383805,TRUE
1891,46,150,7,10944,2023-09-09,150,2023-06-01,326.88,2023-09-09,4.9829,1628.810352,11401.67246,-457.672464,TRUE
9546,43,143,9,37931.6,2023-09-09,143,2023-05-24,896.83,2023-09-09,4.9829,4468.814207,40219.32786,-2287.727863,TRUE
40,27,116,5,12878,2023-09-09,116,2022-03-16,502.24,2023-09-09,4.9829,2502.611696,12513.05848,364.94152,FALSE
2560,34,50,1,10712.2,2023-09-10,50,2023-07-31,2378.45,2023-09-10,4.9829,11851.57851,11851.57851,-1139.378505,TRUE
2532,6,125,3,9695.7,2023-09-10,125,2023-03-22,646.27,2023-09-10,4.9829,3220.298783,9660.896349,34.803651,FALSE
3346,6,12,2,5179.4,2023-09-10,12,2022-06-20,527.97,2023-09-10,4.9829,2630.821713,5261.643426,-82.243426,TRUE
3347,13,20,9,263625.95,2023-09-10,20,2021-10-04,5689.04,2023-09-10,4.9829,28347.91742,255131.2567,8494.693256,FALSE
0,42,105,11,3405,2023-09-10,105,2023-04-17,62.64,2023-09-10,4.9829,312.128856,3433.417416,-28.417416,TRUE
8084,31,120,3,9373,2023-09-10,120,2023-09-04,635.45,2023-09-10,4.9829,3166.383805,9499.151415,-126.151415,TRUE
8263,3,58,11,1137216.5,2023-09-10,58,2022-07-13,20157.55,2023-09-10,4.9829,100443.0559,1104873.615,32342.88516,FALSE
5581,12,109,4,2491,2023-09-10,109,2018-05-16,169.23,2023-09-10,4.9829,843.256167,3373.024668,-882.024668,TRUE
9636,32,1,5,157332.35,2023-09-10,1,2023-02-28,6360.91,2023-09-10,4.9829,31695.77844,158478.8922,-1146.542195,TRUE
4961,4,143,10,42145.8,2023-09-10,143,2023-05-24,896.83,2023-09-10,4.9829,4468.814207,44688.14207,-2542.34207,TRUE
4079,25,95,7,488656,2023-09-10,95,2022-11-23,12945.63,2023-09-10,4.9829,64506.77973,451547.4581,37108.54191,FALSE
7063,33,88,3,137758.55,2023-09-11,88,2023-06-28,9954.59,2023-09-11,4.936,49135.85624,147407.5687,-9649.01872,TRUE
8835,46,55,1,104487.65,2023-09-11,55,2022-04-14,23326.09,2023-09-11,4.936,115137.5802,115137.5802,-10649.93024,TRUE
4352,39,111,6,25711,2023-09-11,111,2022-07-28,821.82,2023-09-11,4.936,4056.50352,24339.02112,1371.97888,FALSE
5818,23,50,5,56380,2023-09-11,50,2023-07-31,2378.45,2023-09-11,4.936,11740.0292,58700.146,-2320.146,TRUE
5102,17,82,6,294313.8,2023-09-11,82,2020-09-11,9770.29,2023-09-11,4.936,48226.15144,289356.9086,4956.89136,FALSE
6534,1,29,10,346847.85,2023-09-11,29,2022-03-29,7689.63,2023-09-11,4.936,37956.01368,379560.1368,-32712.2868,TRUE
3541,15,31,14,115964,2023-09-11,31,2023-07-18,1724.43,2023-09-11,4.936,8511.78648,119165.0107,-3201.01072,TRUE
1342,6,136,12,23682,2023-09-11,136,2018-11-01,533.84,2023-09-11,4.936,2635.03424,31620.41088,-7938.41088,TRUE
7136,15,120,12,35619.3,2023-09-11,120,2023-09-04,635.45,2023-09-11,4.936,3136.5812,37638.9744,-2019.6744,TRUE
9079,21,137,4,12864.9,2023-09-11,137,2020-06-26,619.79,2023-09-11,4.936,3059.28344,12237.13376,627.76624,FALSE
6803,2,135,2,3289,2023-09-11,135,2023-04-11,328.1,2023-09-11,4.936,1619.5016,3239.0032,49.9968,FALSE
8800,9,127,15,22078,2023-09-12,127,2023-03-27,296.24,2023-09-12,4.9499,1466.358376,21995.37564,82.62436,FALSE
1936,3,138,15,62746,2023-09-12,138,2023-05-25,836.88,2023-09-12,4.9499,4142.472312,62137.08468,608.91532,FALSE
7101,45,16,8,240048,2023-09-12,16,2023-01-02,5615.94,2023-09-12,4.9499,27798.34141,222386.7312,17661.26875,FALSE
7107,45,24,15,331058.85,2023-09-12,24,2021-04-06,4129.65,2023-09-12,4.9499,20441.35454,306620.318,24438.53197,FALSE
7667,22,44,4,41065.65,2023-09-12,44,2022-01-17,1963.02,2023-09-12,4.9499,9716.752698,38867.01079,2198.639208,FALSE
7258,19,35,5,55028,2023-09-12,35,2023-02-15,2106.85,2023-09-12,4.9499,10428.69682,52143.48408,2884.515925,FALSE
1107,5,46,8,39870,2023-09-12,46,2023-08-15,1000.64,2023-09-12,4.9499,4953.067936,39624.54349,245.456512,FALSE
5424,35,112,10,21810,2023-09-12,112,2021-11-16,398.23,2023-09-12,4.9499,1971.198677,19711.98677,2098.01323,FALSE
7998,31,149,4,4654,2023-09-12,149,2023-02-14,225.94,2023-09-12,4.9499,1118.380406,4473.521624,180.478376,FALSE
9883,8,26,9,147771.55,2023-09-12,26,2022-03-14,3412.88,2023-09-12,4.9499,16893.41471,152040.7324,-4269.182408,TRUE
4732,7,7,5,97594,2023-09-12,7,2022-12-12,3678.62,2023-09-12,4.9499,18208.80114,91044.00569,6549.99431,FALSE
7926,43,29,3,104054.45,2023-09-12,29,2022-03-29,7689.63,2023-09-12,4.9499,38062.89954,114188.6986,-10134.24861,TRUE
6416,24,116,11,28331,2023-09-13,116,2022-03-16,502.24,2023-09-13,4.9165,2469.26296,27161.89256,1169.10744,FALSE
6467,21,11,6,206521.45,2023-09-13,11,2023-05-09,7246.24,2023-09-13,4.9165,35626.13896,213756.8338,-7235.38376,TRUE
3193,10,33,11,73873,2023-09-13,33,2020-09-10,1268.8,2023-09-13,4.9165,6238.0552,68618.6072,5254.3928,FALSE
9447,47,80,11,1350388.9,2023-09-13,80,2022-10-28,24177.04,2023-09-13,4.9165,118866.4172,1307530.589,42858.31124,FALSE
9732,25,26,15,259248,2023-09-13,26,2022-03-14,3412.88,2023-09-13,4.9165,16779.42452,251691.3678,7556.6322,FALSE
9243,17,41,8,84800,2023-09-13,41,2023-01-06,2005.71,2023-09-13,4.9165,9861.073215,78888.58572,5911.41428,FALSE
8551,5,90,14,1107363,2023-09-13,90,2021-12-01,14083.78,2023-09-13,4.9165,69242.90437,969400.6612,137962.3388,FALSE
3434,30,41,6,63600,2023-09-13,41,2023-01-06,2005.71,2023-09-13,4.9165,9861.073215,59166.43929,4433.56071,FALSE
8794,32,97,4,541340,2023-09-13,97,2023-01-06,25607.88,2023-09-13,4.9165,125901.142,503604.5681,37735.43192,FALSE
8950,42,76,15,2111824.35,2023-09-13,76,2022-07-04,27945.06,2023-09-13,4.9165,137391.8875,2060878.312,50946.03765,FALSE
2120,13,4,12,38553.85,2023-09-13,4,2022-09-21,654.31,2023-09-13,4.9165,3216.915115,38602.98138,-49.13138,TRUE
619,26,30,3,96744,2023-09-13,30,2023-09-04,6558.44,2023-09-13,4.9165,32244.57026,96733.71078,10.28922,FALSE
6788,25,53,13,662886.25,2023-09-14,53,2023-07-26,11332.93,2023-09-14,4.8745,55242.36729,718150.7747,-55264.52471,TRUE
3693,7,110,7,16595.55,2023-09-14,110,2021-08-26,476.03,2023-09-14,4.8745,2320.408235,16242.85765,352.692355,FALSE
7103,47,141,11,52600,2023-09-14,141,2023-09-05,962.15,2023-09-14,4.8745,4690.000175,51590.00193,1009.998075,FALSE
3851,34,119,7,21651.45,2023-09-14,119,2023-08-04,669.88,2023-09-14,4.8745,3265.33006,22857.31042,-1205.86042,TRUE
1977,49,51,3,182853.15,2023-09-14,51,2022-08-04,12243.38,2023-09-14,4.8745,59680.35581,179041.0674,3812.08257,FALSE
5261,8,73,12,1717919,2023-09-14,73,2023-01-20,27541.35,2023-09-14,4.8745,134250.3106,1611003.727,106915.2731,FALSE
904,14,107,5,7567,2023-09-14,107,2022-08-09,295.48,2023-09-14,4.8745,1440.31726,7201.5863,365.4137,FALSE
1393,9,1,15,471996.1,2023-09-14,1,2023-02-28,6360.91,2023-09-14,4.8745,31006.2558,465093.8369,6902.263075,FALSE
6894,19,29,9,312163.35,2023-09-14,29,2022-03-29,7689.63,2023-09-14,4.8745,37483.10144,337347.9129,-25184.56292,TRUE
4754,36,21,4,34938,2023-09-14,21,2022-12-30,1674.22,2023-09-14,4.8745,8160.98539,32643.94156,2294.05844,FALSE
5639,18,85,10,385787,2023-09-14,85,2022-12-23,7499.89,2023-09-14,4.8745,36558.21381,365582.1381,20204.86195,FALSE
164,23,9,5,198528,2023-09-14,9,2022-05-05,7933.96,2023-09-14,4.8745,38674.08802,193370.4401,5157.5599,FALSE
6875,7,51,8,513272,2023-09-14,51,2022-08-04,12243.38,2023-09-14,4.8745,59680.35581,477442.8465,35829.15352,FALSE
3504,47,149,12,13963,2023-09-14,149,2023-02-14,225.94,2023-09-14,4.8745,1101.34453,13216.13436,746.86564,FALSE
4348,8,1,2,62932.75,2023-09-14,1,2023-02-28,6360.91,2023-09-14,4.8745,31006.2558,62012.51159,920.23841,FALSE
5139,22,112,12,24862.45,2023-09-15,112,2021-11-16,398.23,2023-09-15,4.8683,1938.703109,23264.43731,1598.012692,FALSE
2773,4,127,14,21691,2023-09-15,127,2023-03-27,296.24,2023-09-15,4.8683,1442.185192,20190.59269,1500.407312,FALSE
8956,20,125,7,22623.3,2023-09-15,125,2023-03-22,646.27,2023-09-15,4.8683,3146.236241,22023.65369,599.646313,FALSE
8438,9,15,3,83699,2023-09-15,15,2023-01-09,5267.98,2023-09-15,4.8683,25646.10703,76938.3211,6760.678898,FALSE
6731,30,135,12,18747.3,2023-09-15,135,2023-04-11,328.1,2023-09-15,4.8683,1597.28923,19167.47076,-420.17076,TRUE
953,11,108,14,46838,2023-09-15,108,2022-06-14,653.47,2023-09-15,4.8683,3181.288001,44538.03201,2299.967986,FALSE
8410,30,47,6,34901.1,2023-09-15,47,2019-11-07,1496.29,2023-09-15,4.8683,7284.388607,43706.33164,-8805.231642,TRUE
5084,20,25,2,24253,2023-09-15,25,2022-03-04,2389.36,2023-09-15,4.8683,11632.12129,23264.24258,988.757424,FALSE
796,12,133,12,22713,2023-09-15,133,2022-07-06,348.47,2023-09-15,4.8683,1696.456501,20357.47801,2355.521988,FALSE
4679,22,147,9,27271,2023-09-15,147,2022-08-25,592.19,2023-09-15,4.8683,2882.958577,25946.62719,1324.372807,FALSE
9956,25,62,9,919998,2023-09-15,62,2023-01-16,20000.78,2023-09-15,4.8683,97369.79727,876328.1755,43669.82453,FALSE
8511,2,6,9,101062.9,2023-09-15,6,2021-12-01,2104.66,2023-09-15,4.8683,10246.11628,92215.0465,8847.853498,FALSE
5056,13,118,11,45092.7,2023-09-16,118,2022-07-12,797.41,2023-09-16,4.8683,3882.031103,42702.34213,2390.357867,FALSE
4640,24,93,1,95453.15,2023-09-16,93,2022-08-18,19409.47,2023-09-16,4.8683,94491.1228,94491.1228,962.027199,FALSE
4049,43,69,5,226325,2023-09-16,69,2023-05-15,9219.51,2023-09-16,4.8683,44883.34053,224416.7027,1908.297335,FALSE
901,20,122,10,12563.75,2023-09-16,122,2023-09-14,271.3,2023-09-16,4.8683,1320.76979,13207.6979,-643.9479,TRUE
4622,15,141,12,57382,2023-09-16,141,2023-09-05,962.15,2023-09-16,4.8683,4684.034845,56208.41814,1173.58186,FALSE
215,43,144,13,28784,2023-09-16,144,2022-08-04,422.52,2023-09-16,4.8683,2056.954116,26740.40351,2043.596492,FALSE
