id,client_id,product_id,sale_date,quantity,total_amount
2797,42,146,2023-08-31,13,6125.60
2798,8,23,2024-07-06,5,55893.00
2799,33,52,2024-03-23,1,13018.80
2800,37,126,2024-08-16,5,12715.75
2801,48,101,2024-08-24,8,3521.65
2802,31,133,2023-08-18,8,14384.90
2803,39,122,2024-08-22,1,1255.90
2804,6,93,2023-12-07,4,401908.00
2805,15,93,2024-04-18,8,803816.00
2806,44,20,2024-02-12,7,205042.30
2807,25,67,2024-01-18,15,1222494.20
2808,2,97,2024-07-09,5,642841.25
2809,12,36,2023-05-29,2,42942.85
2810,45,94,2023-11-13,13,529761.00
2811,8,41,2024-10-31,4,40280.00
2812,31,44,2024-11-11,11,112931.25
2813,46,26,2023-06-26,14,229866.75
2814,8,135,2024-07-03,8,12498.20
2815,27,137,2023-04-22,14,45027.15
2816,2,63,2024-02-27,13,1728477.50
2817,27,40,2023-01-26,12,161697.60
2818,23,30,2023-09-24,4,128991.00
2819,3,12,2024-08-13,4,10905.00
2820,12,1,2023-04-27,13,409063.35
2821,34,128,2024-09-22,2,8835.95
2822,48,133,2023-04-04,1,1893.00
2823,31,40,2024-05-17,10,134748.00
2824,11,78,2024-05-30,9,1041061.30
2825,12,150,2024-06-01,2,3291.00
2826,31,40,2024-10-24,13,175173.35
2827,45,13,2023-07-02,6,44158.85
2828,8,30,2023-08-16,2,64496.00
2829,33,52,2024-01-06,9,123337.00
2830,7,89,2023-09-07,2,149488.20
2831,48,82,2024-11-28,15,774511.00
2832,24,65,2023-10-07,5,127788.00
2833,12,19,2023-07-15,13,213621.00
2834,14,36,2023-10-09,8,171770.45
2835,47,35,2023-12-31,13,143072.00
2836,28,149,2023-12-04,5,5527.10
2837,10,148,2024-02-26,4,19142.00
2838,36,18,2023-12-11,9,239152.00
2839,49,21,2024-05-30,14,122284.00
2840,45,3,2023-05-01,8,72194.00
2841,48,111,2023-02-28,14,56993.35
2842,41,135,2024-01-20,14,23023.00
2843,13,26,2023-11-13,15,259248.00
2844,34,21,2024-10-23,1,8298.25
2845,43,90,2023-10-27,7,553681.00
2846,16,26,2024-10-03,4,65676.35
2847,39,143,2023-07-24,2,8429.35
2848,16,138,2024-04-29,10,39738.50
2849,29,17,2023-02-04,11,154427.00
2850,37,103,2023-01-20,4,7157.00
2851,28,127,2024-11-21,7,10302.75
2852,27,37,2023-06-13,14,84948.00
2853,35,123,2024-04-10,4,11108.00
2854,20,109,2023-02-17,11,6850.00
2855,36,102,2024-11-14,11,9152.00
2856,19,41,2024-05-16,2,21200.00
2857,24,23,2023-07-06,3,33536.00
2858,38,86,2024-04-22,10,935231.00
2859,24,8,2023-08-16,9,42614.15
2860,1,37,2023-02-03,11,63407.75
2861,16,115,2023-06-01,15,12459.00
2862,14,100,2023-07-15,12,1192442.85
2863,43,18,2024-01-07,5,132862.00
2864,27,20,2024-05-02,6,175750.95
2865,19,147,2023-01-12,15,43178.45
2866,45,13,2023-03-17,12,88316.75
2867,46,116,2023-10-04,10,24467.25
2868,42,64,2024-11-06,6,669033.00
2869,4,110,2024-08-31,7,16595.55
2870,26,62,2023-12-12,15,1533330.00
2871,8,107,2024-11-04,13,19674.00
2872,39,37,2023-07-02,9,51878.55
2873,28,49,2024-11-08,10,132642.00
2874,33,75,2024-09-03,14,435819.15
2875,1,52,2023-09-26,15,205562.00
2876,28,52,2024-07-24,1,13704.00
2877,26,29,2023-10-17,7,255572.00
2878,23,20,2023-02-08,8,234334.60
2879,5,115,2024-09-17,8,6312.75
2880,16,122,2023-03-28,15,18845.15
2881,18,133,2023-04-10,11,20820.00
2882,30,12,2024-06-19,4,10359.75
2883,31,65,2023-11-01,14,357808.00
2884,18,82,2024-12-01,13,671243.00
2885,40,83,2024-06-30,5,640318.05
2886,21,147,2024-08-01,6,18180.00
2887,20,61,2023-12-30,9,239559.60
2888,24,122,2023-01-11,8,10051.00
2889,30,80,2024-04-30,12,1473151.70
2890,27,106,2024-01-13,4,17539.00
2891,38,89,2024-09-14,14,1046418.35
2892,1,22,2023-12-06,7,262361.50
2893,49,99,2024-04-28,2,203806.35
2894,3,127,2024-01-15,1,1549.00
2895,19,45,2023-04-26,12,118845.00
2896,35,29,2023-10-27,11,401614.00
2897,17,47,2023-12-20,1,6123.00
2898,45,111,2023-05-03,4,17141.00
2899,10,85,2023-05-14,9,347208.00
2900,38,144,2023-05-10,10,22141.00
2901,19,78,2024-11-12,2,243523.00
2902,14,116,2023-04-01,2,5151.00
2903,22,42,2023-08-04,5,29964.00
2904,12,12,2023-12-15,6,16357.00
2905,6,84,2024-04-05,5,217119.00
2906,14,70,2024-05-16,2,68711.00
2907,13,134,2024-05-18,10,44817.20
2908,41,148,2023-01-17,12,54555.65
2909,16,61,2024-09-11,13,346029.90
2910,5,120,2023-01-13,8,23746.20
2911,6,7,2023-12-24,6,111257.35
2912,17,49,2023-06-29,5,63004.95
2913,36,25,2023-09-02,9,103681.10
2914,26,148,2024-01-02,3,13639.15
2915,24,68,2024-01-29,7,444866.00
2916,33,57,2023-01-29,3,338553.40
2917,34,7,2023-11-05,11,214706.00
2919,42,120,2024-03-26,9,28120.00
2920,19,50,2023-02-01,2,21424.40
2921,26,139,2024-08-24,12,16244.05
2922,41,94,2023-03-04,13,503272.95
2923,3,133,2024-06-09,4,7571.00
2924,8,51,2023-10-30,1,64159.00
2925,7,114,2023-08-23,12,9591.00
2926,14,69,2024-01-24,10,430017.50
2927,35,58,2024-04-30,9,930449.95
2928,20,65,2024-06-13,1,24280.10
2929,45,4,2023-02-03,14,47346.00
2930,48,109,2023-03-07,14,8282.10
2931,13,12,2024-02-10,5,12949.45
2932,9,41,2023-04-24,9,90630.00
2933,26,14,2024-08-18,8,286489.00
2934,7,127,2023-11-08,7,10302.75
2935,34,85,2023-03-03,4,154315.00
2936,32,130,2024-11-11,10,41441.00
2937,41,76,2024-01-30,14,1971036.25
2938,38,60,2024-03-01,14,1522515.00
2939,29,83,2024-11-01,1,128063.80
2940,5,10,2023-11-24,2,64066.00
2941,29,34,2024-08-11,4,18686.50
2942,5,136,2023-09-09,6,11841.00
2943,3,72,2024-06-21,10,996646.00
2944,45,54,2024-11-24,13,1579953.00
2945,4,56,2024-10-12,13,558854.00
2946,23,3,2024-12-03,9,77157.10
2947,18,7,2023-11-24,15,292782.00
2948,38,128,2024-01-30,12,53018.55
2949,41,38,2024-10-09,8,201104.55
2950,34,40,2023-11-10,5,70920.00
2951,15,115,2023-04-02,2,1661.00
2952,26,75,2023-02-08,14,458757.00
2953,45,26,2024-06-30,14,241965.00
2954,6,25,2024-04-29,9,103681.10
2955,20,130,2024-11-13,2,8288.00
2956,42,133,2023-09-18,8,14384.90
2957,8,16,2024-04-08,4,114022.80
2958,48,78,2024-12-17,13,1503755.00
2959,39,22,2023-10-02,6,236717.00
2960,37,143,2024-08-29,1,4214.20
2961,9,63,2024-09-26,3,419873.00
2962,33,148,2024-09-14,10,45463.20
2963,19,53,2023-07-19,1,50991.25
2964,28,56,2024-07-25,8,326714.50
2965,10,36,2024-10-16,13,293818.00
2966,27,74,2024-05-26,7,575614.50
2967,47,3,2024-01-05,14,126339.00
2968,13,81,2023-03-28,1,116040.60
2969,29,108,2023-10-04,10,31783.20
2970,43,101,2024-05-17,2,927.00
2971,17,146,2023-05-12,2,992.00
2972,21,31,2024-12-31,1,8283.00
2973,32,81,2023-01-23,7,855039.00
2974,41,111,2023-09-02,11,47138.00
2975,49,139,2023-12-25,13,18523.00
2976,8,31,2024-06-23,5,41416.00
2977,24,121,2023-01-27,6,22166.00
2978,4,101,2023-11-08,10,4634.00
2979,6,39,2023-12-29,10,281511.60
2980,43,42,2023-12-27,14,83900.00
2981,45,57,2023-02-07,3,338553.40
2982,14,52,2024-01-28,14,182264.15
2983,3,62,2023-10-01,4,408888.00
2984,43,121,2024-12-05,14,49134.00
2985,26,107,2023-01-26,7,10064.30
2986,4,85,2024-05-06,2,73299.15
2987,2,118,2023-11-29,15,64727.00
2988,48,62,2024-04-20,12,1226664.00
2989,18,8,2023-02-15,13,64794.00
2990,12,4,2023-08-23,3,10146.00
2992,19,81,2024-07-19,14,1624575.05
2993,35,59,2024-02-22,12,993694.30
2994,1,137,2023-03-25,9,28945.55
2995,44,16,2024-05-11,3,90018.00
2996,33,16,2023-11-21,15,427585.50
2997,21,9,2024-11-26,8,301761.80
2998,26,85,2024-01-26,15,578680.00
2999,14,119,2023-02-21,13,42326.00
3000,18,32,2024-09-09,4,47509.50
3001,15,149,2024-11-28,15,17454.00
3002,29,23,2024-04-02,10,111786.00
3003,42,73,2024-11-23,7,952014.00
3004,44,139,2023-02-10,4,5700.00
3005,19,71,2023-08-02,1,123665.30
3006,20,122,2024-08-19,2,2645.00
3007,14,111,2023-05-28,7,28497.15
3008,37,143,2023-04-29,10,44364.00
3009,39,1,2024-01-06,5,157332.35
3010,22,29,2024-12-22,2,69369.95
3011,12,58,2023-04-04,3,310150.30
3012,42,83,2023-08-24,5,640318.05
3013,36,146,2024-08-13,4,1884.80
3014,23,8,2023-11-15,5,23674.95
3015,17,68,2024-07-10,11,735868.00
3016,17,91,2024-06-21,15,2023290.00
3017,26,84,2024-06-30,6,260543.00
3018,38,131,2024-06-20,1,915.80
3019,2,121,2024-11-25,4,14038.15
3020,14,61,2023-01-24,10,280186.00
3021,46,39,2024-02-18,12,355594.00
3022,22,139,2023-12-06,4,5415.00
3023,41,57,2024-07-05,5,564255.35
3024,35,1,2023-06-24,13,430593.00
3025,20,74,2024-05-05,6,519351.00
3026,5,99,2024-12-31,15,1528550.00
3027,5,53,2024-09-24,6,305947.50
3028,35,14,2024-08-22,10,358111.00
3029,31,33,2024-02-16,1,6380.20
3030,6,133,2024-09-03,15,28391.00
3031,3,95,2023-07-22,2,132635.20
3032,1,137,2024-05-10,9,28945.55
3033,31,18,2023-06-23,9,227194.40
3034,35,104,2024-04-11,10,35273.50
3035,9,138,2024-05-22,11,43713.30
3036,18,21,2024-09-24,13,113549.00
3037,25,82,2023-03-13,12,619608.00
3038,12,46,2024-06-26,6,28407.85
3039,3,6,2024-04-15,2,23640.00
3040,43,47,2024-10-25,14,85721.00
3041,33,21,2023-04-01,14,116169.80
3042,30,104,2024-01-06,4,14109.40
3043,4,93,2024-05-01,1,100477.00
3044,43,145,2023-03-14,10,43499.00
3045,9,12,2024-11-09,6,15539.15
3046,28,97,2024-07-04,8,1028546.95
3047,19,113,2024-02-08,15,62627.80
3048,37,83,2023-12-14,11,1482843.00
3049,23,97,2024-01-26,3,385704.75
3050,25,125,2023-06-24,14,47629.00
3051,43,101,2023-09-21,1,463.00
3052,9,72,2023-01-31,12,1195976.00
3053,27,3,2024-12-10,15,128594.85
3054,45,65,2024-07-02,13,332250.00
3055,21,94,2024-08-02,6,232279.75
3056,47,116,2023-01-14,10,24467.25
3057,5,19,2024-04-13,11,180756.00
3058,17,79,2024-11-10,6,377036.95
3059,4,29,2024-08-12,13,450902.30
3060,5,60,2023-02-19,8,826508.55
3061,7,148,2024-03-19,13,62212.00
3062,8,43,2023-07-22,3,100026.45
3063,38,138,2023-11-15,4,15895.40
3064,41,49,2024-02-14,5,63004.95
3065,33,52,2023-03-22,5,68520.00
3066,38,69,2023-11-23,4,172007.00
3067,11,139,2023-10-02,12,17099.00
3068,35,10,2024-08-31,8,243450.80
3069,48,90,2024-12-12,15,1186460.00
3070,29,134,2024-03-19,5,23588.00
3071,38,102,2024-09-05,5,3952.00
3072,10,67,2023-08-31,8,686312.00
3073,44,116,2023-05-08,13,31807.90
3074,18,82,2024-06-09,14,722877.00
3075,13,148,2023-03-28,11,52641.00
3076,22,89,2023-07-11,4,298976.40
3077,10,28,2024-10-26,5,67728.35
3078,29,23,2024-12-14,13,145322.00
3079,8,109,2024-04-20,5,2958.30
3080,9,40,2024-05-07,3,40424.40
3081,14,99,2023-04-14,7,713323.65
3082,37,37,2024-11-18,8,48542.00
3083,45,84,2023-10-20,14,607934.00
3084,19,41,2024-08-04,8,80560.00
3085,26,23,2023-03-31,4,44715.00
3086,29,18,2023-05-07,3,79717.00
3087,25,73,2023-06-11,9,1288439.00
3088,22,92,2023-06-12,13,1097347.85
3089,26,8,2024-03-28,12,59810.00
3090,45,121,2023-06-22,2,7019.55
3091,47,58,2023-10-02,10,1088246.00
3092,18,61,2023-05-06,5,133088.35
3093,1,114,2023-05-07,13,10391.00
3094,30,150,2024-05-31,11,17196.90
3095,39,117,2023-10-31,1,4103.00
3096,29,62,2023-05-13,3,291332.70
3097,39,82,2023-11-11,11,539575.30
3098,15,97,2023-11-30,3,385704.75
3099,36,124,2024-03-19,12,45239.00
3100,44,106,2024-07-02,11,48234.00
3101,31,145,2024-08-27,12,49588.10
3102,23,117,2023-12-02,8,32824.00
3103,29,114,2023-11-30,15,11989.00
3104,16,110,2024-06-30,1,2371.20
3105,39,120,2024-09-27,6,18747.00
3106,31,88,2024-06-17,8,386692.00
3107,25,11,2024-09-27,14,481884.65
3108,7,139,2023-07-07,14,18950.60
3109,44,47,2023-06-28,13,75618.10
3110,36,78,2023-05-10,7,809714.45
3111,16,2,2023-03-14,11,153980.00
3112,45,15,2023-01-21,2,55800.00
3113,2,105,2023-06-03,4,1176.10
3114,40,42,2023-01-08,6,35957.00
3115,38,105,2024-11-07,5,1470.60
3116,16,105,2023-12-13,3,929.00
3117,37,5,2024-06-04,11,247341.05
3118,13,27,2023-06-04,7,115580.00
3119,8,6,2023-07-26,2,23640.00
3120,36,52,2023-10-03,8,104151.35
3121,26,132,2024-03-01,3,4689.00
3122,45,123,2023-11-13,4,11108.00
3123,10,33,2023-09-29,7,44659.50
3124,26,89,2024-05-06,6,448464.60
3125,29,121,2024-02-24,11,40637.00
3126,16,13,2023-03-20,1,7359.65
3127,37,131,2023-11-16,7,6407.75
3128,2,118,2024-04-23,9,38836.00
3129,15,81,2024-06-20,8,928328.60
3130,18,140,2023-09-20,13,40750.00
3131,28,130,2023-01-01,13,53873.00
3132,41,133,2023-06-04,15,28391.00
3133,13,126,2024-05-23,11,27975.60
3134,39,139,2023-07-13,4,5415.00
3135,33,6,2024-09-25,14,157208.85
3136,33,16,2024-05-16,9,256551.30
3137,23,90,2024-12-15,5,375712.65
3138,34,24,2023-12-29,8,176564.15
3139,41,18,2023-04-09,5,126218.90
3140,16,85,2024-08-31,5,183249.30
3141,19,100,2024-09-09,4,397480.95
3142,28,39,2024-02-11,9,266695.00
3143,17,8,2024-05-03,11,54826.00
3144,36,109,2024-03-31,1,591.85
3145,46,76,2024-12-18,8,1185586.00
3146,13,107,2023-12-11,9,12939.00
3147,42,113,2023-04-25,5,20876.25
3148,40,13,2024-04-14,1,7359.65
3149,49,68,2024-06-07,5,334486.00
3150,45,48,2023-05-15,3,44209.00
3151,9,58,2023-10-28,10,1033833.70
3152,10,147,2023-02-07,2,6060.00
3153,44,113,2024-04-13,14,61529.00
3154,19,149,2023-04-05,3,3316.45
3155,18,136,2023-09-09,12,22497.90
3156,39,52,2023-02-19,13,178153.00
3157,37,14,2023-06-13,15,537166.00
3158,22,14,2024-04-25,4,136081.80
3159,10,141,2024-09-04,3,13627.75
3160,21,65,2023-09-01,9,218518.05
3161,32,88,2024-11-15,9,435028.00
3162,8,90,2023-05-14,14,1107363.00
3163,34,33,2023-07-03,10,63800.10
3164,42,56,2023-05-08,4,171955.00
3165,6,47,2023-12-29,6,34901.10
3166,11,72,2023-05-22,7,697652.00
3167,9,7,2024-05-08,6,117113.00
3168,14,44,2023-11-21,13,133464.55
3169,41,113,2024-02-25,8,35160.00
3170,20,4,2024-07-02,1,3382.00
3171,26,11,2024-07-08,15,543479.00
3172,26,44,2023-11-30,10,102664.60
3173,12,77,2024-06-11,4,178819.00
3174,23,38,2024-05-04,15,396917.00
3175,6,22,2023-05-05,15,591793.00
3176,39,112,2023-02-15,9,19629.00
3177,24,7,2023-02-22,10,185428.60
3178,45,43,2024-12-02,8,266736.25
3179,14,39,2024-03-27,5,148164.00
3180,49,56,2024-10-16,3,122517.70
3181,11,132,2024-09-18,7,10941.00
3182,42,123,2023-03-27,9,23744.30
3183,31,59,2023-09-26,9,784495.00
3184,29,88,2023-12-31,15,725047.00
3185,44,89,2023-05-30,4,314712.00
3186,6,127,2024-08-24,14,20606.45
3187,12,122,2024-10-14,5,6612.00
3188,7,63,2023-06-05,14,1959407.00
3189,42,4,2023-06-05,1,3212.90
3190,44,98,2024-01-05,1,75392.95
3191,43,87,2023-01-13,2,133720.00
3192,37,65,2023-11-08,15,364197.70
3193,10,33,2023-09-13,11,73873.00
3194,49,78,2024-05-10,13,1582900.00
3195,42,31,2023-03-09,15,118034.65
3196,35,20,2023-03-20,3,92500.00
3197,34,30,2024-04-25,15,459532.10
3198,27,74,2023-05-11,3,246692.20
3199,24,145,2023-10-10,11,47848.00
3200,12,48,2023-08-08,7,103154.00
3201,23,133,2023-08-18,2,3595.75
3202,10,46,2023-02-05,5,23673.05
3203,15,113,2024-12-16,15,62627.80
3204,16,76,2024-09-07,11,1548671.95
3205,23,23,2024-12-19,9,100608.00
3206,39,61,2023-11-06,9,239559.60
3207,16,144,2023-05-26,11,24356.00
3208,2,110,2023-02-25,14,33190.15
3209,20,108,2024-03-27,9,30110.00
3210,13,136,2023-11-22,11,21708.00
3211,4,22,2023-02-22,8,315623.00
3212,12,33,2023-03-24,7,44659.50
3213,18,150,2023-09-07,7,11520.00
3214,32,74,2023-12-21,9,740075.65
3215,43,16,2023-04-02,6,171034.20
3216,33,106,2023-10-08,14,61388.00
3217,18,134,2023-03-16,15,67225.80
3218,4,11,2024-09-13,9,309782.65
3219,5,111,2024-01-28,2,8141.50
3220,48,103,2023-08-27,1,1789.00
3221,47,90,2024-01-14,12,901709.60
3222,24,132,2023-04-26,1,1484.85
3223,4,36,2024-01-23,12,257656.15
3224,32,31,2023-09-04,5,39345.20
3225,13,18,2023-04-11,1,26572.00
3226,19,141,2024-07-06,1,4782.00
3227,27,35,2024-04-21,15,165083.00
3228,31,149,2024-10-20,6,6632.90
3229,14,25,2024-11-06,6,69121.05
3230,44,131,2024-01-22,5,4577.10
3231,27,45,2024-06-24,12,112902.75
3232,26,51,2024-10-18,13,792363.65
3233,35,134,2024-03-11,11,51894.00
3234,6,62,2024-06-17,4,408888.00
3235,12,57,2023-10-05,10,1187906.00
3236,23,103,2024-03-09,6,10735.00
3237,46,1,2023-06-02,13,409063.35
3238,2,58,2024-03-14,15,1632369.00
3239,36,125,2024-12-26,15,51031.00
3240,6,134,2024-09-16,9,40335.10
3241,34,120,2023-08-04,13,38587.10
3242,36,83,2024-12-31,2,269608.00
3243,9,81,2023-08-31,15,1740615.65
3244,29,67,2023-09-28,1,81499.55
3245,42,93,2024-06-10,11,1049984.65
3246,30,120,2024-02-22,14,41555.85
3247,46,136,2023-05-10,12,23682.00
3248,28,33,2024-11-13,1,6380.20
3249,11,14,2024-01-31,6,214866.00
3250,30,109,2024-09-21,3,1774.60
3251,34,128,2023-11-17,9,41856.00
3252,35,129,2023-06-30,5,15514.45
3253,18,94,2024-09-03,13,503272.95
3254,45,71,2024-11-16,13,1692263.00
3255,37,75,2024-07-15,7,229379.00
3256,48,127,2023-01-08,8,12395.00
3257,17,85,2023-04-11,9,347208.00
3258,16,88,2023-08-07,1,48336.00
3259,32,68,2023-02-05,14,889731.05
3260,37,68,2023-05-26,4,267588.00
3261,4,124,2024-01-20,15,56549.00
3262,32,27,2023-09-22,11,181626.00
3263,47,58,2024-02-21,8,870597.00
3264,38,9,2023-05-31,10,377202.25
3265,33,4,2024-05-24,13,43964.00
3266,38,1,2024-06-27,2,66245.00
3267,1,20,2024-07-04,7,205042.30
3268,38,60,2023-11-17,10,1033135.45
3269,44,135,2024-08-06,11,18090.00
3270,45,57,2023-03-05,6,677105.85
3271,32,105,2023-08-04,6,1857.00
3272,36,18,2023-12-19,8,212580.00
3273,9,137,2024-11-11,11,35378.00
3274,31,16,2024-08-21,13,370574.10
3275,44,77,2024-10-08,9,382224.90
3276,31,33,2024-01-27,5,33579.00
3277,27,90,2023-08-17,4,300569.55
3278,41,4,2023-02-10,12,40583.00
3279,24,80,2023-11-16,1,129224.00
3280,4,103,2023-11-17,15,26838.00
3281,6,92,2023-09-16,12,1012936.55
3282,39,42,2024-05-12,9,53936.00
3283,8,73,2024-04-11,1,143160.00
3284,30,69,2024-11-20,15,678975.00
3285,7,35,2023-05-17,2,22011.00
3286,46,81,2023-05-08,10,1160410.75
3287,15,27,2024-08-24,10,156858.30
3288,28,88,2024-07-07,4,183678.70
3289,40,87,2023-02-20,13,869179.00
3290,40,8,2024-08-28,4,18940.15
3291,13,74,2023-01-03,10,865586.00
3292,33,132,2023-03-16,3,4689.00
3293,4,127,2023-06-19,3,4648.00
3294,45,133,2023-04-24,7,12586.55
3295,17,18,2023-07-10,7,186007.00
3296,46,13,2024-06-17,7,51518.50
3297,10,32,2024-10-17,3,35631.65
3298,20,95,2024-03-14,9,596858.40
3299,42,52,2024-03-01,1,13704.00
3300,15,53,2024-08-13,11,590425.00
3301,41,65,2024-07-05,11,267078.25
3302,26,11,2024-05-15,9,326087.00
3303,47,22,2024-03-22,2,78906.00
3304,47,77,2024-01-31,2,89409.00
3305,20,141,2023-09-07,7,33473.00
3306,46,99,2024-09-27,9,965400.00
3307,7,79,2024-01-24,14,926056.00
3308,35,96,2024-07-12,10,706208.00
3309,31,54,2024-03-12,7,808206.80
3310,41,34,2024-08-12,6,28029.75
3311,10,30,2023-08-15,13,398260.90
3312,21,83,2023-09-03,12,1536764.65
3313,15,86,2023-01-24,13,1155010.95
3314,40,105,2023-10-16,11,3405.00
3315,2,100,2023-08-21,15,1569004.00
3316,46,139,2024-03-21,5,7124.00
3317,6,83,2024-12-06,4,512255.20
3318,20,27,2024-02-23,5,82557.00
3319,47,89,2023-10-13,11,822186.05
3320,11,58,2024-01-12,13,1343984.00
3321,10,91,2023-08-23,4,539544.00
3322,29,6,2023-10-29,15,168437.85
3323,3,140,2023-08-10,10,31346.00
3324,15,16,2024-12-06,1,30006.00
3325,37,36,2023-09-03,11,248615.00
3326,12,96,2023-02-05,7,469628.70
3327,18,134,2023-01-09,9,42458.00
3328,43,69,2023-06-26,2,90530.00
3329,38,59,2023-07-29,6,496847.15
3330,19,142,2023-05-15,14,10991.50
3331,5,133,2024-09-12,14,26498.00
3332,2,47,2023-10-08,15,87251.80
3333,20,123,2023-05-02,5,13190.75
3334,45,108,2023-11-30,4,13382.00
3335,2,77,2023-12-01,12,536456.00
3336,25,137,2024-12-30,2,6432.45
3337,46,79,2024-01-29,12,793762.00
3338,43,3,2024-04-17,13,111448.30
3339,3,124,2023-11-13,11,39395.55
3340,3,107,2024-03-16,2,2875.65
3341,16,34,2024-09-12,11,51388.35
3342,48,41,2023-01-04,13,137800.00
3343,12,103,2023-03-16,11,18696.95
3344,41,141,2023-12-22,10,47818.00
3345,43,78,2023-03-06,13,1503755.00
3346,6,12,2023-09-10,2,5179.40
3347,13,20,2023-09-10,9,263625.95
3348,11,118,2023-05-01,7,30206.00
3349,1,109,2023-07-13,7,4359.00
3350,8,120,2023-08-01,11,34369.00
3351,3,33,2023-03-28,12,80589.00
3352,7,125,2024-02-23,6,19391.40
3353,49,101,2024-07-26,9,3962.45
3354,16,129,2023-05-23,7,21719.85
3355,28,15,2024-04-28,14,371067.15
3356,15,3,2024-06-17,13,111448.30
3357,42,40,2024-03-19,8,113472.00
3358,13,61,2023-03-09,10,266176.70
3359,34,116,2023-10-29,5,12878.00
3360,13,82,2024-09-18,10,516340.00
3361,37,65,2023-10-24,14,357808.00
3362,37,48,2024-06-01,11,162100.00
3363,9,112,2024-12-13,7,14503.65
3364,13,71,2023-01-31,1,123665.30
3365,15,35,2024-11-19,13,143072.00
3366,49,60,2023-11-15,1,103313.45
3367,39,61,2023-06-04,2,56037.00
3368,12,120,2023-04-21,2,6249.00
3369,7,2,2024-04-13,14,186175.30
3370,20,82,2024-04-03,4,206536.00
3371,29,27,2024-04-19,1,16511.00
3372,39,41,2024-02-01,7,74200.00
3373,5,149,2024-01-25,8,9309.00
3374,5,83,2024-07-04,2,256127.60
3375,5,8,2024-05-05,14,69778.00
3376,48,1,2024-02-05,13,430593.00
3377,15,24,2023-05-30,1,23232.00
3378,26,149,2024-04-04,14,15476.45
3379,49,62,2024-12-27,3,291332.70
3380,38,132,2024-10-09,7,10941.00
3381,37,36,2024-11-27,3,67804.00
3382,20,83,2023-09-30,14,1792891.30
3383,48,23,2024-02-23,7,78250.00
3384,48,124,2024-12-27,8,30159.00
3385,9,146,2023-04-21,3,1413.60
3386,45,137,2024-05-16,2,6771.00
3387,34,106,2023-01-30,4,16662.05
3388,15,127,2023-11-22,4,6197.00
3389,49,37,2024-07-27,8,48542.00
3390,24,130,2023-12-13,11,43305.75
3391,13,93,2024-11-10,12,1205724.00
3392,49,68,2023-01-31,7,468280.00
3393,7,51,2024-02-10,13,792363.65
3394,27,116,2023-03-25,2,5151.00
3395,33,10,2023-09-22,7,224231.00
3396,3,134,2024-04-26,15,70764.00
3397,27,8,2024-06-03,2,9469.60
3398,19,126,2024-06-03,4,10172.60
3399,1,140,2024-02-06,15,44668.05
3400,44,20,2023-03-11,1,30833.00
3401,10,30,2023-09-25,5,153177.05
3402,23,125,2023-01-24,12,38783.75
3403,19,135,2023-08-25,13,21379.00
3404,28,127,2024-10-07,10,14719.30
3405,18,46,2024-01-25,13,64789.00
3406,28,19,2024-10-28,4,65729.00
3407,42,129,2024-02-15,4,12411.75
3408,30,52,2023-11-06,8,109633.00
3409,41,39,2023-02-12,6,168907.15
3410,29,74,2023-09-01,1,82231.05
3411,20,69,2023-10-16,2,86003.50
3412,32,145,2024-05-06,7,30449.00
3413,44,122,2023-06-10,11,14547.00
3414,40,138,2023-07-22,8,33464.00
3415,48,46,2023-07-23,12,56814.75
3416,15,6,2023-02-25,10,112291.90
3417,11,1,2023-10-31,6,198735.00
3418,3,146,2024-11-09,2,992.00
3419,45,85,2023-08-27,15,549746.00
3420,32,117,2023-10-05,1,4103.00
3421,4,149,2023-07-25,2,2327.00
3422,29,142,2024-02-25,5,4132.00
3423,39,131,2023-02-05,15,14454.00
3424,5,78,2024-10-12,9,1095854.00
3426,41,111,2023-12-10,5,21426.00
3427,29,112,2023-04-17,3,6543.00
3428,10,138,2024-10-29,10,39738.50
3429,31,15,2023-05-06,7,195298.00
3430,20,141,2023-01-14,13,62163.00
3431,28,119,2023-07-02,14,45581.00
3432,28,12,2024-12-10,7,18128.85
3433,41,26,2023-06-04,9,155549.00
3434,30,41,2023-09-13,6,63600.00
3435,30,130,2024-07-30,14,55116.15
3436,36,75,2024-10-12,2,65537.00
3437,33,137,2023-11-28,3,10156.00
3438,23,105,2023-03-16,4,1176.10
3439,16,150,2023-10-15,11,17196.90
3440,48,139,2023-03-08,14,19948.00
3441,24,87,2023-07-22,12,762203.05
3442,5,45,2024-11-21,13,128748.00
3443,42,68,2024-03-19,10,668971.00
3444,24,60,2023-06-07,14,1522515.00
3445,49,94,2023-08-15,14,570512.00
3446,5,6,2023-09-09,13,145979.85
3447,37,11,2023-08-22,4,144928.00
3448,27,142,2024-09-19,6,4958.00
3449,22,131,2024-12-24,8,7709.00
3450,8,15,2023-10-02,6,159029.05
3451,29,104,2024-01-19,5,18565.00
3452,24,73,2023-09-03,8,1088015.05
3453,13,39,2023-05-28,14,414860.00
3454,31,40,2024-12-14,15,212761.00
3455,4,15,2023-03-27,4,111599.00
3456,45,138,2023-07-04,10,39738.50
3457,24,50,2023-06-04,3,32136.60
3458,19,49,2023-07-29,7,92850.00
3459,33,124,2023-04-14,3,11310.00
3460,42,26,2023-01-16,2,32837.70
3461,44,65,2024-03-15,14,357808.00
3462,22,74,2023-05-27,13,1068997.95
